koi_period,koi_duration,koi_depth,koi_prad,fpp_prob,fpp_prob_heb,fpp_prob_ueb,fpp_prob_beb,koi_disposition
0.905679492,2.1164,2299.0,35.74,1.0,0.0,0.0,2.3e-144,FALSE POSITIVE
22.735911,42.435,2311.0,5.07,1.0,3.1e-184,2.0000000000000003e-202,0.4,FALSE POSITIVE
22.735911,42.435,2311.0,5.07,1.0,0.0,0.0,2.3e-144,FALSE POSITIVE
0.909310626,3.4411,12127.0,48.79,1.0,9.5e-54,3.8e-53,8.4e-22,FALSE POSITIVE
0.648774274,2.643,231.0,1.08,0.3,1.1e-180,7.6e-315,2.1e-109,FALSE POSITIVE
32.63286247,3.08,,,,,,,FALSE POSITIVE
173.92851338,2.64,,,,,,,CANDIDATE
25.64384513,5.05,,,,,,,FALSE POSITIVE
25.58546721,2.28,,,,,,,FALSE POSITIVE
17.47702,54.52,138.3,0.93,,,,,FALSE POSITIVE
16.88954693,3.41,,,,,,,FALSE POSITIVE
26.77891391,3.12,,,,,,,FALSE POSITIVE
13.33386985,6.51,,,,,,,FALSE POSITIVE
94.10628163,17.21,,,,,,,FALSE POSITIVE
14.71266408,4.21,,,,,,,FALSE POSITIVE
0.696125302,2.0054,14966.0,28.44,1.0,9.4e-19,2.4e-14,0.027,FALSE POSITIVE
302.38867822,3.1229,41320.0,40.73,1.0,0.37,0.62,0.013,FALSE POSITIVE
305.0762469,6.255,4042.8,7.82,0.11,0.0085,0.097,0.00077,CANDIDATE
5.24372504,17.136,234.4,20.41,1.0,5.7e-288,0.0,0.0,FALSE POSITIVE
18.795269797,9.9816,28241.0,30.77,0.82,0.047,0.77,0.00013,FALSE POSITIVE
42.2625935,4.465,692.2,12.62,0.094,0.0011,0.00055,0.088,FALSE POSITIVE
3.549386251,2.4342,50664.0,24.15,0.41,0.19,0.2,0.0012,FALSE POSITIVE
29.92208104,2.7716,345.3,3.09,0.0063,0.0003,0.006,1.7e-05,CONFIRMED
0.566812588,3.596,17.1,0.71,0.61,6.6000000000000005e-111,3.9e-64,0.0,FALSE POSITIVE
9.94221873,2.453,486.5,19.64,0.97,0.0047,0.059,0.65,FALSE POSITIVE
9.06557317,1.6208,243.4,1.46,0.62,0.028,0.52,0.021,FALSE POSITIVE
4.9432827,40.01,27.1,1.21,,,,,FALSE POSITIVE
7.35390869,2.061,92.9,2.29,0.53,0.004,0.17,0.15,FALSE POSITIVE
15.7455586,13.877,161.1,1.41,0.0057,6.500000000000001e-61,5.300000000000001e-78,9.1e-09,FALSE POSITIVE
0.566796615,1.999,47.8,0.59,3.1e-05,1.7000000000000002e-20,4.8999999999999993e-14,3.7000000000000005e-22,FALSE POSITIVE
8.48651582,5.267,110.8,1.34,3.8e-05,3.1e-09,9.5e-07,2.2e-05,CONFIRMED
8.48651582,5.267,110.8,1.34,0.00048,2.4e-11,1.9e-09,0.00038,CONFIRMED
8.48651582,5.267,110.8,1.34,7.1e-05,5.3e-21,6.7e-19,1.5e-06,CONFIRMED
2.189092892,5.1128,1871.5,33.45,1.0,9.9e-31,3.9e-44,1.5e-21,FALSE POSITIVE
2.40435335,4.07,70.6,3.05,1.0,2.7e-34,7e-35,4.6e-76,FALSE POSITIVE
220.9290121,7.335,2456.5,5.24,0.012,5.6e-05,0.012,0.00028,FALSE POSITIVE
3.1877519,14.836,452.3,19.66,1.0,0.0,0.0,0.0,FALSE POSITIVE
3.76565247,1.557,92.4,0.87,0.35,2.2e-05,0.0022,0.085,CANDIDATE
10.72396374,3.8439,13518.0,39.84,1.0,0.066,0.017,0.032,FALSE POSITIVE
119.67747,32.274,3254.1,36.8,1.0,1.3999999999999999e-24,1.8e-77,0.041,FALSE POSITIVE
185.9526325,3.5964,11107.0,50.98,1.0,0.15,0.84,0.0036,FALSE POSITIVE
103.62650922,6.89,,,6.4e-08,7.3e-09,5.7e-08,7.700000000000002e-13,FALSE POSITIVE
103.62650922,6.89,,,1.5e-05,6.8e-09,2.4e-11,3.1e-13,FALSE POSITIVE
103.62650922,6.89,,,0.00057,6.2e-05,1.8e-06,0.00051,FALSE POSITIVE
41.077590334,6.20583,134480.0,23.2,0.34,0.24,0.1,0.00014,FALSE POSITIVE
2.99540439,6.172,223.2,65.37,1.0,3.4e-33,9.6e-18,1.8999999999999998e-62,FALSE POSITIVE
10.5994606,9.484,128.8,1.28,0.07,1.2e-45,2.4e-45,5.4000000000000004e-12,CANDIDATE
63.934965,12.71,1119.5,44.59,0.98,8.800000000000001e-23,1.2e-37,0.14,FALSE POSITIVE
38.4769457,5.825,259.4,4.79,0.019,7.299999999999999e-14,1.5e-05,7.5e-07,FALSE POSITIVE
37.3228722,7.2146,307.5,35.34,0.00047,6.7e-215,0.0,1.6e-07,CONFIRMED
1.664980224,1.7455,230.8,3.68,0.96,5.3e-06,0.028,0.48,FALSE POSITIVE
16.6094904,3.189,272.9,1.82,0.045,7.8e-05,0.005,0.013,FALSE POSITIVE
0.566789505,5.835,54.6,3.37,1.0,1.1000000000000002e-165,3.7e-51,7.7e-102,FALSE POSITIVE
2.62982665,6.213,126.4,17.88,1.0,5.900000000000001e-23,3.6000000000000003e-20,2.9000000000000003e-61,FALSE POSITIVE
2.69787749,1.915,116.8,1.5,1.0,1.3000000000000001e-30,1.3e-17,0.031,FALSE POSITIVE
5.23340265,3.242,242.1,1.15,0.61,3.8e-21,1.3e-21,0.073,FALSE POSITIVE
3.51289168,3.313,131.0,1.12,0.13,5e-30,2e-21,0.0052,FALSE POSITIVE
14.092583189,4.1536,530.4,1.82,0.0024,6.2e-19,1.1e-22,0.00088,CONFIRMED
14.092583189,4.1536,530.4,1.82,0.015,2.4000000000000002e-17,4.5e-11,0.0015,CONFIRMED
9.087508013,2.7597,140.6,1.37,0.34,0.011,0.12,0.084,FALSE POSITIVE
0.65244373,1.471,610.7,2.17,1.0,2e-27,9.4e-27,1.7e-08,FALSE POSITIVE
0.65244373,1.471,610.7,2.17,0.009,5.8e-07,0.00012,0.0066,FALSE POSITIVE
1.332564704,5.9775,1049.5,30.04,1.0,7.800000000000001e-193,2.0000000000000002e-162,0.0,FALSE POSITIVE
2.636899795,0.9105,426.2,49.84,1.0,0.12,0.73,0.066,FALSE POSITIVE
2.636899795,0.9105,426.2,49.84,0.84,6.4e-73,3.4e-59,0.014,FALSE POSITIVE
0.660629055,5.894,231.6,17.38,1.0,0.0,1.4e-163,0.0,FALSE POSITIVE
0.885123683,3.3865,113.3,1.14,1.0,1.7000000000000002e-218,5.1e-286,1.8e-259,FALSE POSITIVE
471.65421,3.456,479.7,4.11,0.71,0.049,0.39,0.17,FALSE POSITIVE
1.221204888,1.8511,111.6,1.1,0.028,6.3e-11,1e-05,0.00033,FALSE POSITIVE
135.90795753,1.83,,,,,,,FALSE POSITIVE
0.959853772,1.9163,55.8,1.3,1.0,2.5000000000000006e-17,8.8e-15,0.016,FALSE POSITIVE
0.592243731,1.386,3992.4,6.77,1.0,1.6000000000000003e-18,2.3e-08,0.39,CANDIDATE
46.882525,1.93,343.5,1.91,,,,,FALSE POSITIVE
20.7191626,3.912,184.4,1.85,8.6e-06,0.0,8.2e-52,6.5e-06,FALSE POSITIVE
399.37587,21.25,552.2,3.93,0.19,1.3e-78,2.8999999999999996e-14,0.064,CANDIDATE
16.60973843,4.515,667.8,6.64,,,,,FALSE POSITIVE
54.323118,25.863,538.0,5.06,,,,,FALSE POSITIVE
5.803127153,4.9041,58570.0,19.04,0.0025,0.00084,1e-41,0.0016,FALSE POSITIVE
35.51619219,2.5,10984.0,719.49,,,,,FALSE POSITIVE
0.589049151,2.25397,61953.0,39.51,0.04,2.2e-38,9.400000000000001e-18,2.8e-06,FALSE POSITIVE
80.2321467,4.656,888.7,3.24,0.094,0.0067,0.085,0.00078,CONFIRMED
41.88970036,1.35,1304.4,32.16,1.0,0.1,0.78,0.058,CANDIDATE
1.791406261,2.8159,345.5,4.51,1.0,3.9e-10,0.82,0.034,FALSE POSITIVE
1.25483232,2.67,117.6,2.89,1.0,9.999999999999999e-29,7.200000000000001e-20,3.7e-27,FALSE POSITIVE
5.71483873,2.748,286.2,1.26,0.0077,2.9e-17,3e-12,0.0071,FALSE POSITIVE
17.5859472,3.815,509.5,2.24,0.0066,4.6e-38,1.2e-07,0.0049,FALSE POSITIVE
1.332567005,6.3373,401.3,27.36,1.0,7.3e-102,5.599999999999999e-105,0.0,FALSE POSITIVE
10.32736351,1.889,126.9,1.25,2e-05,9.4e-17,1.2e-13,1.6e-05,CONFIRMED
10.32736351,1.889,126.9,1.25,0.091,6.5e-06,7.9e-05,0.04,CONFIRMED
2.54557259,5.636,529.0,1.97,0.99,8.099999999999999e-49,1.5999999999999998e-14,2.2e-21,FALSE POSITIVE
0.704541784,1.0726,275.2,1.72,0.94,3.9e-10,0.0026,0.15,FALSE POSITIVE
0.697996932,4.3323,9094.6,28.06,1.0,0.0,0.0,4.7e-269,FALSE POSITIVE
6.63449721,22.982,919.1,85.25,1.0,4.6e-205,2.1e-266,2.9999999999999998e-174,FALSE POSITIVE
110.9215892,5.282,498.0,3.71,0.025,0.00024,0.025,0.00012,FALSE POSITIVE
3.88673217,20.491,761.7,21.04,1.0,0.0,0.0,0.0,FALSE POSITIVE
1.544928892,1.43586,5817.3,13.43,0.33,0.028,0.29,0.00047,CONFIRMED
11.76921923,3.219,519.3,3.12,0.28,0.0096,0.26,0.009,FALSE POSITIVE
44.638983058,3.04001,36830.0,50.33,1.0,0.12,0.88,0.0037,FALSE POSITIVE
1.236866732,1.242,187.2,1.75,0.2,5e-05,0.0032,0.033,CANDIDATE
174.95980475,5.23,,,,,,,FALSE POSITIVE
1.926888595,1.235,130.0,1.31,0.22,0.0018,0.069,0.032,FALSE POSITIVE
34.1420506,2.945,788.0,1.06,3e-06,7.700000000000001e-23,2.1e-22,2.9e-06,CONFIRMED
34.1420506,2.945,788.0,1.06,3.7e-05,4e-16,2e-24,3.6e-05,CONFIRMED
34.1420506,2.945,788.0,1.06,0.0056,2e-09,1.9e-13,0.0038,CONFIRMED
34.1420506,2.945,788.0,1.06,0.0021,4e-13,2e-25,0.0011,CONFIRMED
34.1420506,2.945,788.0,1.06,0.1,1e-11,8.1e-20,0.083,CONFIRMED
0.241842544,0.7257,203.3,1.16,,,,,FALSE POSITIVE
0.865759153,0.8408,191.6,1.53,0.02,2.5e-05,0.0032,0.0029,FALSE POSITIVE
1.332035996,1.391,136.8,0.85,0.0051,1.4e-11,7.2e-08,0.0018,CANDIDATE
8.68910764,1.1627,1679.0,0.49,0.36,0.0015,0.0043,0.14,CONFIRMED
8.68910764,1.1627,1679.0,0.49,0.61,0.0084,0.06,0.35,CONFIRMED
0.63624396,4.0,,,,,,,FALSE POSITIVE
4.4040248,2.41,,,,,,,FALSE POSITIVE
9.81101738,2.09,,,,,,,FALSE POSITIVE
8.71980135,3.7454,160.4,1.53,0.097,0.0062,0.091,1.5e-06,CONFIRMED
8.71980135,3.7454,160.4,1.53,6.7e-05,6.2e-07,6.5e-05,1.1e-44,CONFIRMED
8.71980135,3.7454,160.4,1.53,0.087,5.5e-05,3.5e-05,6e-07,CONFIRMED
8.71980135,3.7454,160.4,1.53,0.00055,3e-05,2.5e-05,2.2e-06,CONFIRMED
8.71980135,3.7454,160.4,1.53,0.00032,6.4e-08,1.3e-07,2.7e-11,CONFIRMED
8.71980135,3.7454,160.4,1.53,3.1e-05,1.6e-13,1.5e-12,2.3e-05,CONFIRMED
8.71980135,3.7454,160.4,1.53,0.0014,5.1e-05,0.00018,0.00016,CONFIRMED
7.00821787,3.812,116.4,1.29,0.097,0.0062,0.091,1.5e-06,CONFIRMED
7.00821787,3.812,116.4,1.29,6.7e-05,6.2e-07,6.5e-05,1.1e-44,CONFIRMED
7.00821787,3.812,116.4,1.29,0.087,5.5e-05,3.5e-05,6e-07,CONFIRMED
7.00821787,3.812,116.4,1.29,0.00055,3e-05,2.5e-05,2.2e-06,CONFIRMED
7.00821787,3.812,116.4,1.29,0.00032,6.4e-08,1.3e-07,2.7e-11,CONFIRMED
7.00821787,3.812,116.4,1.29,3.1e-05,1.6e-13,1.5e-12,2.3e-05,CONFIRMED
7.00821787,3.812,116.4,1.29,0.0014,5.1e-05,0.00018,0.00016,CONFIRMED
0.903583394,1.5942,1027.1,33.18,1.0,0.048,0.23,0.28,FALSE POSITIVE
0.99014722,0.9394,321.1,1.34,0.0092,1.2e-05,0.00064,0.0006,FALSE POSITIVE
138.61227705,13.79,,,,,,,FALSE POSITIVE
0.77359329,1.7603,80.6,0.82,0.013,2.9e-38,3.5e-17,0.00011,FALSE POSITIVE
0.306937807,0.5925,119.2,0.82,0.13,6.8e-06,6.7e-08,0.039,FALSE POSITIVE
0.716531851,0.655,78.9,1.11,0.13,0.00092,0.0078,0.058,CANDIDATE
0.637487312,1.9626,211.3,1.75,2.1e-06,8.300000000000001e-23,2.1e-14,2.1e-11,FALSE POSITIVE
5.71489488,2.0705,292.5,1.41,0.008,0.008,2.8e-09,2.6e-07,FALSE POSITIVE
7.76967007,4.74,,,1.0,2.2e-09,9.6e-19,0.87,FALSE POSITIVE
76.642481,5.476,64.5,1.36,0.00038,7.300000000000001e-18,4.100000000000001e-18,0.00038,FALSE POSITIVE
5.47715718,1.3849,568.4,2.17,0.016,0.00053,0.015,4.5e-05,CANDIDATE
5.47715718,1.3849,568.4,2.17,0.00017,5e-07,0.00014,1.4e-05,CANDIDATE
5.47715718,1.3849,568.4,2.17,1.0,0.029,0.2,0.17,CANDIDATE
73.45736853,5.28,,,0.017,1.2e-11,2.9e-11,0.0031,FALSE POSITIVE
73.45736853,5.28,,,0.0006,4.1e-10,3.9e-10,0.00038,FALSE POSITIVE
9.49361221,6.52,,,3.8e-06,2.4e-47,6.7e-19,7.8e-43,FALSE POSITIVE
4.4296786,1.96,,,0.0041,2.2e-08,3.3e-10,0.0029,FALSE POSITIVE
5.9703813,0.669,210.3,1.69,9.1e-06,1.8000000000000004e-13,1.7e-07,7.2e-06,FALSE POSITIVE
7.57299816,2.645,30.2,0.53,0.12,6.800000000000001e-12,5.000000000000001e-12,0.04,CANDIDATE
7.57299816,2.645,30.2,0.53,0.66,1.3e-08,8.1e-10,0.43,CANDIDATE
3.95383243,2.37,,,0.00076,2.7e-14,3.5e-20,0.00071,FALSE POSITIVE
32.376183,4.4639,745.4,2.26,0.0025,2.4e-08,9.1e-09,0.0025,CONFIRMED
32.376183,4.4639,745.4,2.26,0.00059,1.6e-10,1e-09,0.00059,CONFIRMED
284.063137,8.297,1628.1,6.36,0.73,0.077,0.64,0.00025,CONFIRMED
284.063137,8.297,1628.1,6.36,0.85,0.11,0.71,0.0015,CONFIRMED
129.68366098,7.86,,,,,,,FALSE POSITIVE
4.30908594,1.52,160.8,1.62,0.0074,1.4e-06,0.0012,0.0015,FALSE POSITIVE
57.104588,11.5,144.3,0.98,,,,,FALSE POSITIVE
0.422015793,1.23416,1291.9,6.69,1.0,1.3e-13,9.1e-28,0.52,FALSE POSITIVE
0.945825494,1.8496,104.7,1.14,0.0061,8e-22,9.6e-13,0.00018,FALSE POSITIVE
0.676715927,0.63,264.5,1.29,0.84,1.5e-05,0.00065,0.54,FALSE POSITIVE
4.64490141,2.456,106.4,0.76,0.028,1.7000000000000002e-12,1.7e-13,0.0062,CANDIDATE
0.576441813,2.027,60.8,0.82,,,,,FALSE POSITIVE
0.423854275,1.0198,235.3,0.58,0.11,7.4999999999999994e-62,0.0,0.0065,FALSE POSITIVE
2.43731228,1.89,,,,,,,FALSE POSITIVE
0.692693892,1.2804,1433.7,32.44,1.0,9.5e-16,0.0014,0.044,FALSE POSITIVE
0.768934934,1.216,846.8,4.09,0.95,3.1e-09,0.00011,0.55,FALSE POSITIVE
0.998212785,2.489,118.8,1.1,0.04,2.5e-80,3.6e-46,9.800000000000001e-23,FALSE POSITIVE
0.764863517,1.16,150.2,1.04,0.0019,1.7e-11,4.5e-09,0.00052,CONFIRMED
0.710894157,1.0183,122.6,1.16,0.0052,6.1e-08,6.4e-06,0.00091,FALSE POSITIVE
0.537839241,2.169,23.5,1.49,,,,,FALSE POSITIVE
0.373684977,0.9621,456.8,2.25,0.00098,9.3e-14,6.3000000000000005e-30,0.00016,FALSE POSITIVE
1.10118564,5.2,,,,,,,FALSE POSITIVE
0.544962596,1.085,247.9,1.03,0.63,1.2e-14,2.2e-11,0.079,FALSE POSITIVE
0.769127296,0.998,114.6,0.9,0.015,4.6e-07,0.00019,0.0022,FALSE POSITIVE
225.56791218,6.31,,,,,,,FALSE POSITIVE
4.09578199,1.704,405.5,1.64,0.019,3.1e-09,5.1e-09,0.012,CONFIRMED
4.09578199,1.704,405.5,1.64,0.0018,1e-13,3.6e-16,0.00094,CONFIRMED
91.9401253,9.195,482.9,2.62,0.097,0.0062,0.091,1.5e-06,CONFIRMED
91.9401253,9.195,482.9,2.62,6.7e-05,6.2e-07,6.5e-05,1.1e-44,CONFIRMED
91.9401253,9.195,482.9,2.62,0.087,5.5e-05,3.5e-05,6e-07,CONFIRMED
91.9401253,9.195,482.9,2.62,0.00055,3e-05,2.5e-05,2.2e-06,CONFIRMED
91.9401253,9.195,482.9,2.62,0.00032,6.4e-08,1.3e-07,2.7e-11,CONFIRMED
91.9401253,9.195,482.9,2.62,3.1e-05,1.6e-13,1.5e-12,2.3e-05,CONFIRMED
91.9401253,9.195,482.9,2.62,0.0014,5.1e-05,0.00018,0.00016,CONFIRMED
92.57337995,8.45,,,,,,,FALSE POSITIVE
185.0097245,17.96,,,,,,,FALSE POSITIVE
4.5770016,0.949,710.0,1.33,0.0084,0.00019,0.0017,0.0015,CONFIRMED
14.4540329,7.183,79.7,0.72,0.0018,3.3999999999999997e-31,3e-36,0.0009,CONFIRMED
0.812587678,1.1144,62.9,1.54,0.0036,2e-06,0.00016,0.00079,FALSE POSITIVE
9.3210841,1.81,294.2,0.61,,,,,CANDIDATE
19.3073774,3.437,31.7,1.21,,,,,FALSE POSITIVE
1.000840564,1.3292,2714.4,80.25,0.99,0.096,0.82,0.0065,FALSE POSITIVE
13.6164547,5.175,376.1,22.29,1.0,9.5e-09,1.7e-06,0.52,CONFIRMED
13.6164547,5.175,376.1,22.29,1.0,4.9e-06,0.00014,0.087,CONFIRMED
1.766789509,1.3345,1009.8,1.4,2.7e-06,4.2e-11,1.7e-15,2.7e-06,CONFIRMED
1.766789509,1.3345,1009.8,1.4,8.6e-05,6.7e-17,5.3e-14,6.8e-05,CONFIRMED
7.55842923,2.91,361.1,1.46,0.019,3.1e-09,5.1e-09,0.012,CANDIDATE
7.55842923,2.91,361.1,1.46,0.0018,1e-13,3.6e-16,0.00094,CANDIDATE
35.8656484,8.035,250.9,2.44,1.5e-06,3.3e-21,1.4e-08,1.3e-06,CONFIRMED
35.8656484,8.035,250.9,2.44,0.00058,1.1e-05,0.00027,0.00029,CONFIRMED
35.8656484,8.035,250.9,2.44,0.00062,3.2e-10,0.00024,0.00034,CONFIRMED
0.638162933,1.2313,109.7,0.91,0.0096,1.7e-07,5.3e-07,0.0084,CONFIRMED
0.638162933,1.2313,109.7,0.91,0.00047,8e-18,8.9e-14,0.00015,CONFIRMED
1.72929014,3.609,84.5,0.86,0.00092,8.299999999999999e-41,5.5e-27,3.3e-10,FALSE POSITIVE
40.301684,1.398,374.8,2.38,,,,,FALSE POSITIVE
43.681309,12.37,258.0,1.33,0.013,3.2e-19,1.9e-22,0.0061,CANDIDATE
26.524553,2.359,174.5,2.19,0.65,0.00024,0.0002,0.38,FALSE POSITIVE
26.1537851,1.802,228.6,1.47,,,,,FALSE POSITIVE
0.944598153,4.018,200.9,37.61,,,,,FALSE POSITIVE
354.63284,2.227,280.9,0.9,,,,,FALSE POSITIVE
35.40103336,1.75,,,,,,,FALSE POSITIVE
230.180357,13.436,3689.3,7.57,0.0067,1.3e-11,4.3e-08,4e-07,CANDIDATE
5.2433865,12.472,65.4,0.75,1.0,0.0,0.0,0.0,FALSE POSITIVE
5.2435703,15.864,228.5,12.68,1.0,1.9e-275,0.0,0.0,FALSE POSITIVE
55.7583803,2.497,132.7,1.59,0.034,4.1e-05,0.00049,0.03,CANDIDATE
3.781123,8.15,90.4,1.16,0.48,1e-64,3.2999999999999996e-53,4.6000000000000003e-125,CANDIDATE
220.720142,8.186,862.5,2.0,0.025,6.6e-09,8.2e-07,0.018,CANDIDATE
634.84739,16.186,542.6,20.5,,,,,FALSE POSITIVE
281.5921577,5.673,9312.0,7.22,0.014,0.0042,0.0094,0.00041,CANDIDATE
103.722152,6.061,296.9,1.95,0.011,0.00017,0.0032,0.0036,CANDIDATE
29.9756697,2.987,258.0,1.84,,,,,FALSE POSITIVE
387.56519,13.28,1083.0,4.02,0.027,0.00087,0.017,0.0013,FALSE POSITIVE
31.5073649,7.362,330.5,0.74,,,,,FALSE POSITIVE
18.1118457,6.309,328.7,31.25,1.0,0.0004,0.056,0.18,FALSE POSITIVE
32.5474295,6.945,157.1,1.42,0.00096,2e-09,3e-05,0.0004,CANDIDATE
33.4969115,4.833,163.5,2.97,0.00044,5.800000000000002e-13,1.0000000000000002e-12,0.00042,CONFIRMED
411.8969,6.203,502.8,2.61,,,,,CANDIDATE
34.33339948,2.45,,,,,,,FALSE POSITIVE
1.389947459,1.193,1213.8,3.39,0.88,0.0076,0.31,0.41,FALSE POSITIVE
127.671711,2.637,450.1,5.52,,,,,CANDIDATE
282.5363563,10.3088,29233.0,70.53,0.99,0.071,0.92,0.00067,FALSE POSITIVE
115.23145073,2.01,,,,,,,CANDIDATE
289.490952,3.91,773.0,2.87,,,,,FALSE POSITIVE
349.58811,5.052,373.3,134.79,,,,,CANDIDATE
1.680254289,12.585,51633.0,30.88,,,,,CANDIDATE
0.782068488,1.239,115.7,21.02,,,,,FALSE POSITIVE
151.13008,3.49,358.0,4.41,,,,,CANDIDATE
440.65087204,4.07,,,,,,,FALSE POSITIVE
258.63797782,7.11,,,,,,,CANDIDATE
289.76961138,3.19,,,,,,,FALSE POSITIVE
628.15844,12.144,502.3,0.95,,,,,CANDIDATE
273.223848,3.787,469.9,8.0,,,,,FALSE POSITIVE
0.650701055,0.89164,371060.0,281.62,1.0,1.0,9.899999999999998e-251,0.0042,FALSE POSITIVE
263.90141,4.303,807.1,23.91,,,,,CANDIDATE
59.742966,6.78,284.9,16.91,,,,,FALSE POSITIVE
18.7821603,5.573,77.2,0.83,,,,,CANDIDATE
389.316341,5.49,2599.8,27.61,1.0,0.099,0.86,0.017,CANDIDATE
405.32064,7.77,561.7,1.34,,,,,FALSE POSITIVE
342.830882,3.826,450.7,10.76,,,,,FALSE POSITIVE
3.98916186,1.913,318.0,28.1,1.0,2.4e-20,1.8e-15,0.19,CANDIDATE
42.8774169,1.991,1068.8,2.67,0.013,0.00069,0.011,0.00099,CONFIRMED
190.800788,8.082,287.6,1.67,0.008,4.9e-07,1.9e-06,0.0045,CANDIDATE
2.97601892,5.5,306.1,164.46,1.0,3.6e-112,9.4e-291,6.5e-46,FALSE POSITIVE
2.882424694,25.91,67298.0,399.44,1.0,0.0,0.0,0.0,FALSE POSITIVE
220.142913,19.528,1796.4,5.94,0.013,1.7000000000000003e-28,1.2e-31,4.5e-07,CONFIRMED
220.142913,19.528,1796.4,5.94,0.0018,1.6e-10,6.1e-09,7.5e-09,CONFIRMED
473.95103,11.778,330.6,3.32,,,,,FALSE POSITIVE
0.534109403,0.9513,78.3,2.28,0.083,2.4e-07,3.9e-14,0.041,FALSE POSITIVE
168.77118,2.263,2045.0,2825.04,,,,,FALSE POSITIVE
29.6094263,2.71,224.9,2.87,0.15,0.0024,0.024,0.066,CANDIDATE
22.9138322,4.855,340.3,30.24,1.0,0.0058,0.004,0.3,FALSE POSITIVE
538.36855,19.26,545.5,2.37,,,,,FALSE POSITIVE
65.5327181,2.256,373.4,1.79,,,,,FALSE POSITIVE
161.537665,2.65,101.8,1.37,,,,,CANDIDATE
1.018360336,7.622,393970.0,107.0,1.0,3.5999999999999996e-151,6.7e-302,0.0,FALSE POSITIVE
209.967521,2.585,120.0,1.16,,,,,CANDIDATE
369.73011,14.27,274.8,1.66,,,,,CANDIDATE
78.04064906,2.15,,,,,,,FALSE POSITIVE
396.349253,2.685,413.1,2.39,,,,,FALSE POSITIVE
0.502807253,1.01493,4658.7,26.81,,,,,FALSE POSITIVE
21.3684341,1.18,492.8,1.72,0.57,0.025,0.27,0.16,CANDIDATE
149.526152,3.033,753.0,1.69,,,,,FALSE POSITIVE
2.845736321,11.5703,3127.0,402.16,,,,,FALSE POSITIVE
29.5632952,1.562,532.8,1.9,0.15,0.0015,0.029,0.081,CANDIDATE
181.81214,16.164,474.6,2.04,,,,,CANDIDATE
435.50635,34.16,553.8,2.06,,,,,CANDIDATE
525.560452,2.327,1196.0,12.74,,,,,CANDIDATE
43.60012467,1.48,,,,,,,FALSE POSITIVE
1.710299164,3.92227,157270.0,57.97,0.28,0.17,2.8e-10,5.5e-12,FALSE POSITIVE
252.04444,5.13,1502.0,2.49,,,,,FALSE POSITIVE
1.39508873,2.09,,,,,,,FALSE POSITIVE
95.688682,6.465,453.8,28.41,,,,,CANDIDATE
153.521361,3.893,255.2,3.09,,,,,FALSE POSITIVE
38.168652,5.086,90.6,1.4,,,,,CANDIDATE
3.0031801,2.814,374.7,4.7,0.051,1.3e-06,0.0048,0.0023,FALSE POSITIVE
2.96384168,5.4768,35653.0,43.7,0.82,0.087,0.00029,4.2e-20,FALSE POSITIVE
69.089357,6.207,475.1,1.47,0.61,1.9e-06,4e-06,0.2,CANDIDATE
43.142257,61.73,283.2,37.88,1.0,5.299999999999999e-59,8.099999999999999e-254,5.7e-219,FALSE POSITIVE
3.290304098,1.7215,13553.0,4.91,1e-06,1e-06,4.200000000000001e-17,2.3e-08,CONFIRMED
40.9882124,3.599,145.8,1.44,,,,,CANDIDATE
326.70552,3.36,794.0,2.83,,,,,FALSE POSITIVE
138.333748,2.391,603.6,6.28,,,,,CANDIDATE
343.49816,7.46,431.0,1.27,,,,,FALSE POSITIVE
11.2582311,16.89,300.4,1.24,0.47,2.8e-193,0.0,2.4000000000000002e-17,FALSE POSITIVE
139.54219147,3.42,,,,,,,FALSE POSITIVE
155.046089,10.205,2238.0,444.08,1.0,0.33,0.51,0.0024,FALSE POSITIVE
14.3641542,2.629,89.2,0.98,,,,,FALSE POSITIVE
12.4276185,18.56,147.0,1.14,0.73,2.5000000000000003e-68,6e-203,0.079,FALSE POSITIVE
12.427076,17.447,47.5,0.82,1.0,2.8e-52,1.7e-42,0.44,FALSE POSITIVE
22.4932751,3.172,152.0,6.04,,,,,CANDIDATE
315.502534,3.112,689.2,19.71,,,,,FALSE POSITIVE
215.732414,1.915,208.2,1.26,,,,,CANDIDATE
276.54167976,7.76,,,,,,,FALSE POSITIVE
4.13960513,3.31,106.7,1.24,0.00057,7.4e-14,1.5e-06,1e-05,CONFIRMED
200.79976002,7.6419,92642.0,48.77,1.0,0.056,0.94,0.00041,FALSE POSITIVE
8.0906952,2.648,82.4,0.8,0.064,5.1e-11,9.8e-12,0.025,CANDIDATE
1.195515364,6.08509,396400.0,156.91,0.32,3.6999999999999998e-56,2.1e-57,2.6e-136,FALSE POSITIVE
210.971635,3.578,519.0,2.04,,,,,FALSE POSITIVE
188.954072,14.17,166.5,2.46,0.0041,4.8e-10,8e-07,0.0027,CANDIDATE
42.02646,2.553,190.0,1.5,,,,,FALSE POSITIVE
372.04697,14.29,673.4,2.7,,,,,FALSE POSITIVE
438.81524,6.75,332.8,1.36,,,,,FALSE POSITIVE
18.622214,4.42,5832.0,20.83,0.65,0.061,0.59,1.9e-06,FALSE POSITIVE
27.8923345,2.204,139.6,2.1,,,,,FALSE POSITIVE
579.81521,5.43,607.0,2.71,,,,,CANDIDATE
19.12788374,2.0,,,,,,,CANDIDATE
